num_soura,num_aya,aya,name_soura
2,176,ذلك بأن الله نزل الكتاب بالحق ۗ وإن الذين اختلفوا في الكتاب لفي شقاق بعيد,البقرة
2,177,ليس البر أن تولوا وجوهكم قبل المشرق والمغرب ولكن البر من آمن بالله واليوم الآخر والملائكة والكتاب والنبيين وآتى المال على حبه ذوي القربى واليتامى والمساكين وابن السبيل والسائلين وفي الرقاب وأقام الصلاة وآتى الزكاة والموفون بعهدهم إذا عاهدوا ۖ والصابرين في البأساء والضراء وحين البأس ۗ أولئك الذين صدقوا ۖ وأولئك هم المتقون,البقرة
2,178,يا أيها الذين آمنوا كتب عليكم القصاص في القتلى ۖ الحر بالحر والعبد بالعبد والأنثى بالأنثى ۚ فمن عفي له من أخيه شيء فاتباع بالمعروف وأداء إليه بإحسان ۗ ذلك تخفيف من ربكم ورحمة ۗ فمن اعتدى بعد ذلك فله عذاب أليم,البقرة
2,179,ولكم في القصاص حياة يا أولي الألباب لعلكم تتقون,البقرة
2,180,كتب عليكم إذا حضر أحدكم الموت إن ترك خيرا الوصية للوالدين والأقربين بالمعروف ۖ حقا على المتقين,البقرة
2,181,فمن بدله بعدما سمعه فإنما إثمه على الذين يبدلونه ۚ إن الله سميع عليم,البقرة
2,182,فمن خاف من موص جنفا أو إثما فأصلح بينهم فلا إثم عليه ۚ إن الله غفور رحيم,البقرة
2,183,يا أيها الذين آمنوا كتب عليكم الصيام كما كتب على الذين من قبلكم لعلكم تتقون,البقرة
2,184,أياما معدودات ۚ فمن كان منكم مريضا أو على سفر فعدة من أيام أخر ۚ وعلى الذين يطيقونه فدية طعام مسكين ۖ فمن تطوع خيرا فهو خير له ۚ وأن تصوموا خير لكم ۖ إن كنتم تعلمون,البقرة
2,185,شهر رمضان الذي أنزل فيه القرآن هدى للناس وبينات من الهدى والفرقان ۚ فمن شهد منكم الشهر فليصمه ۖ ومن كان مريضا أو على سفر فعدة من أيام أخر ۗ يريد الله بكم اليسر ولا يريد بكم العسر ولتكملوا العدة ولتكبروا الله على ما هداكم ولعلكم تشكرون,البقرة
2,186,وإذا سألك عبادي عني فإني قريب ۖ أجيب دعوة الداع إذا دعان ۖ فليستجيبوا لي وليؤمنوا بي لعلهم يرشدون,البقرة
2,187,أحل لكم ليلة الصيام الرفث إلى نسائكم ۚ هن لباس لكم وأنتم لباس لهن ۗ علم الله أنكم كنتم تختانون أنفسكم فتاب عليكم وعفا عنكم ۖ فالآن باشروهن وابتغوا ما كتب الله لكم ۚ وكلوا واشربوا حتى يتبين لكم الخيط الأبيض من الخيط الأسود من الفجر ۖ ثم أتموا الصيام إلى الليل ۚ ولا تباشروهن وأنتم عاكفون في المساجد ۗ تلك حدود الله فلا تقربوها ۗ كذلك يبين الله آياته للناس لعلهم يتقون,البقرة
2,188,ولا تأكلوا أموالكم بينكم بالباطل وتدلوا بها إلى الحكام لتأكلوا فريقا من أموال الناس بالإثم وأنتم تعلمون,البقرة
2,189,يسألونك عن الأهلة ۖ قل هي مواقيت للناس والحج ۗ وليس البر بأن تأتوا البيوت من ظهورها ولكن البر من اتقى ۗ وأتوا البيوت من أبوابها ۚ واتقوا الله لعلكم تفلحون,البقرة
2,190,وقاتلوا في سبيل الله الذين يقاتلونكم ولا تعتدوا ۚ إن الله لا يحب المعتدين,البقرة
2,191,واقتلوهم حيث ثقفتموهم وأخرجوهم من حيث أخرجوكم ۚ والفتنة أشد من القتل ۚ ولا تقاتلوهم عند المسجد الحرام حتى يقاتلوكم فيه ۖ فإن قاتلوكم فاقتلوهم ۗ كذلك جزاء الكافرين,البقرة
2,192,فإن انتهوا فإن الله غفور رحيم,البقرة
2,193,وقاتلوهم حتى لا تكون فتنة ويكون الدين لله ۖ فإن انتهوا فلا عدوان إلا على الظالمين,البقرة
2,194,الشهر الحرام بالشهر الحرام والحرمات قصاص ۚ فمن اعتدى عليكم فاعتدوا عليه بمثل ما اعتدى عليكم ۚ واتقوا الله واعلموا أن الله مع المتقين,البقرة
2,195,وأنفقوا في سبيل الله ولا تلقوا بأيديكم إلى التهلكة ۛ وأحسنوا ۛ إن الله يحب المحسنين,البقرة
2,196,وأتموا الحج والعمرة لله ۚ فإن أحصرتم فما استيسر من الهدي ۖ ولا تحلقوا رءوسكم حتى يبلغ الهدي محله ۚ فمن كان منكم مريضا أو به أذى من رأسه ففدية من صيام أو صدقة أو نسك ۚ فإذا أمنتم فمن تمتع بالعمرة إلى الحج فما استيسر من الهدي ۚ فمن لم يجد فصيام ثلاثة أيام في الحج وسبعة إذا رجعتم ۗ تلك عشرة كاملة ۗ ذلك لمن لم يكن أهله حاضري المسجد الحرام ۚ واتقوا الله واعلموا أن الله شديد العقاب,البقرة
2,197,الحج أشهر معلومات ۚ فمن فرض فيهن الحج فلا رفث ولا فسوق ولا جدال في الحج ۗ وما تفعلوا من خير يعلمه الله ۗ وتزودوا فإن خير الزاد التقوى ۚ واتقون يا أولي الألباب,البقرة
2,198,ليس عليكم جناح أن تبتغوا فضلا من ربكم ۚ فإذا أفضتم من عرفات فاذكروا الله عند المشعر الحرام ۖ واذكروه كما هداكم وإن كنتم من قبله لمن الضالين,البقرة
2,199,ثم أفيضوا من حيث أفاض الناس واستغفروا الله ۚ إن الله غفور رحيم,البقرة
2,200,فإذا قضيتم مناسككم فاذكروا الله كذكركم آباءكم أو أشد ذكرا ۗ فمن الناس من يقول ربنا آتنا في الدنيا وما له في الآخرة من خلاق,البقرة
2,201,ومنهم من يقول ربنا آتنا في الدنيا حسنة وفي الآخرة حسنة وقنا عذاب النار,البقرة
2,202,أولئك لهم نصيب مما كسبوا ۚ والله سريع الحساب,البقرة
2,203,واذكروا الله في أيام معدودات ۚ فمن تعجل في يومين فلا إثم عليه ومن تأخر فلا إثم عليه ۚ لمن اتقى ۗ واتقوا الله واعلموا أنكم إليه تحشرون,البقرة
2,204,ومن الناس من يعجبك قوله في الحياة الدنيا ويشهد الله على ما في قلبه وهو ألد الخصام,البقرة
2,205,وإذا تولى سعى في الأرض ليفسد فيها ويهلك الحرث والنسل ۗ والله لا يحب الفساد,البقرة
2,206,وإذا قيل له اتق الله أخذته العزة بالإثم ۚ فحسبه جهنم ۚ ولبئس المهاد,البقرة
2,207,ومن الناس من يشري نفسه ابتغاء مرضات الله ۗ والله رءوف بالعباد,البقرة
2,208,يا أيها الذين آمنوا ادخلوا في السلم كافة ولا تتبعوا خطوات الشيطان ۚ إنه لكم عدو مبين,البقرة
2,209,فإن زللتم من بعد ما جاءتكم البينات فاعلموا أن الله عزيز حكيم,البقرة
2,210,هل ينظرون إلا أن يأتيهم الله في ظلل من الغمام والملائكة وقضي الأمر ۚ وإلى الله ترجع الأمور,البقرة
2,211,سل بني إسرائيل كم آتيناهم من آية بينة ۗ ومن يبدل نعمة الله من بعد ما جاءته فإن الله شديد العقاب,البقرة
2,212,زين للذين كفروا الحياة الدنيا ويسخرون من الذين آمنوا ۘ والذين اتقوا فوقهم يوم القيامة ۗ والله يرزق من يشاء بغير حساب,البقرة
2,213,كان الناس أمة واحدة فبعث الله النبيين مبشرين ومنذرين وأنزل معهم الكتاب بالحق ليحكم بين الناس فيما اختلفوا فيه ۚ وما اختلف فيه إلا الذين أوتوه من بعد ما جاءتهم البينات بغيا بينهم ۖ فهدى الله الذين آمنوا لما اختلفوا فيه من الحق بإذنه ۗ والله يهدي من يشاء إلى صراط مستقيم,البقرة
2,214,أم حسبتم أن تدخلوا الجنة ولما يأتكم مثل الذين خلوا من قبلكم ۖ مستهم البأساء والضراء وزلزلوا حتى يقول الرسول والذين آمنوا معه متى نصر الله ۗ ألا إن نصر الله قريب,البقرة
2,215,يسألونك ماذا ينفقون ۖ قل ما أنفقتم من خير فللوالدين والأقربين واليتامى والمساكين وابن السبيل ۗ وما تفعلوا من خير فإن الله به عليم,البقرة
2,216,كتب عليكم القتال وهو كره لكم ۖ وعسى أن تكرهوا شيئا وهو خير لكم ۖ وعسى أن تحبوا شيئا وهو شر لكم ۗ والله يعلم وأنتم لا تعلمون,البقرة
2,217,يسألونك عن الشهر الحرام قتال فيه ۖ قل قتال فيه كبير ۖ وصد عن سبيل الله وكفر به والمسجد الحرام وإخراج أهله منه أكبر عند الله ۚ والفتنة أكبر من القتل ۗ ولا يزالون يقاتلونكم حتى يردوكم عن دينكم إن استطاعوا ۚ ومن يرتدد منكم عن دينه فيمت وهو كافر فأولئك حبطت أعمالهم في الدنيا والآخرة ۖ وأولئك أصحاب النار ۖ هم فيها خالدون,البقرة
